,date,unique_sessions,spend_time_max,spend_time_min,spend_time_mean,spend_time_sum,notification_mean,notification_sum,battery_max,battery_min,battery_mean,battery_delta,UserID,Better_category_Phone,Better_category_Drawing,Better_category_Mechanical_Turk,Better_category_Family_Planning,Better_category_Messages,Better_category_Video_Players_&_Editors,Better_category_Security,Better_category_Food_&_Drinks,Better_category_Document_Editor,Better_category_Weather,Better_category_Business_Management,Better_category_Medical,Better_category_House_Search,Better_category_Phone_Assistant,Better_category_Personal_Finance,Better_category_Book_Readers,Better_category_Streaming_Services,Better_category_Background_Process,Better_category_Time_Tracker,Better_category_Travel_Planning,Better_category_Sports,Better_category_Dating,Better_category_Phone_Personalization,Better_category_Music_&_Audio,Better_category_Messaging,Better_category_Education,Better_category_Personal_Fitness,Better_category_Remote_Administration,Better_category_Email,Better_category_Dialer,Better_category_To-Do_List,Better_category_Game_Singleplayer,Better_category_Wearables,Better_category_Calendar,Better_category_Camera,Better_category_Instant_Messaging,Better_category_Maps,Better_category_Portfolio/Trading,Better_category_Social_Networking,Better_category_Phone_Tools,Better_category_Internet_Browser,Better_category_Game_Multiplayer,Better_category_Entertainment,Better_category_Auto_&_Vehicles,Better_category_News,Better_category_Phone_Optimization,Better_category_Home_Automation,Better_category_Job_Search,Better_category_Online_Shopping,Better_category_Coupons,Date,F_average,F_binary
4300,2020-04-28,46,17.908816666666667,0.0014166666666666668,1.2801608237547892,222.74798333333334,0.1896551724137931,33,100.0,33.0,70.39655172413794,67.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,1,23,48,0,0,37,1,11,0,0,0,0,0,0,0,0,0,2020-04-28,3.0,0
4301,2020-04-29,54,30.040783333333334,1.6666666666666667e-05,1.7881803333333333,447.0450833333333,0.208,52,96.0,21.0,54.408,75.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,69,0,0,40,8,11,0,0,0,0,0,0,0,0,0,2020-04-29,2.6666666666666665,0
4302,2020-04-30,60,31.087,0.0008,2.259641876046901,449.6687333333333,0.19597989949748743,39,100.0,2.0,50.75879396984924,98.0,25178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,55,0,0,64,3,4,0,0,0,0,0,0,0,0,0,2020-04-30,2.7333333333333334,0
4303,2020-05-01,83,16.5872,0.0004166666666666667,1.0968123677248678,276.3967166666667,0.2698412698412698,68,100.0,23.0,65.04761904761905,77.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,12,72,0,0,62,8,18,0,0,0,0,0,0,0,1,0,2020-05-01,3.7333333333333334,0
4304,2020-05-02,56,28.866833333333332,0.00055,2.1689696428571428,485.8492,0.17410714285714285,39,100.0,5.0,60.5,95.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,2,46,0,0,54,5,46,0,0,0,0,0,9,0,0,0,2020-05-02,3.916666666666667,0
4305,2020-05-03,49,62.641933333333334,0.0008833333333333333,1.7772040404040406,586.4773333333334,0.18181818181818182,60,100.0,1.0,43.54545454545455,99.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,7,107,0,0,43,7,23,0,0,0,0,0,0,0,0,0,2020-05-03,2.933333333333333,0
4306,2020-05-04,49,41.108266666666665,0.0,2.478842496924969,671.7663166666666,0.1881918819188192,51,100.0,1.0,37.542435424354245,99.0,25178,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,58,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,58,0,0,65,14,12,0,0,0,0,0,0,0,0,0,2020-05-04,3.0666666666666664,0
4307,2020-05-05,72,33.330533333333335,0.00575,1.9457402421652423,455.3032166666667,0.21794871794871795,51,100.0,0.0,52.76068376068376,100.0,25178,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,6,74,0,0,75,23,6,0,0,0,0,0,0,0,0,0,2020-05-05,2.3333333333333335,0
4308,2020-05-06,48,19.366266666666668,0.0024833333333333335,1.4254115894039734,215.23714999999999,0.23841059602649006,36,100.0,43.0,77.64238410596026,57.0,25178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,0,0,39,4,4,0,0,0,0,0,0,0,0,0,2020-05-06,3.666666666666667,0
4309,2020-05-07,75,37.286966666666665,0.0,2.074483404558405,485.4291166666667,0.3076923076923077,72,100.0,8.0,63.25213675213675,92.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,4,0,0,0,0,0,0,1,0,0,0,9,4,0,0,0,0,6,92,0,0,32,3,13,0,0,0,0,0,0,0,0,0,2020-05-07,1.9166666666666665,0
4310,2020-05-08,50,32.699466666666666,0.0041,2.071340790960452,611.0455333333333,0.16271186440677965,48,99.0,3.0,51.35254237288136,96.0,25178,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,58,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,86,0,0,25,1,10,0,0,0,0,0,0,0,0,0,2020-05-08,2.75,0
4311,2020-05-09,83,25.408166666666666,0.0,1.6250998992950654,537.9080666666666,0.229607250755287,76,100.0,13.0,57.0392749244713,87.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,105,0,0,41,9,12,0,0,0,0,0,0,0,0,0,2020-05-09,2.6,0
4312,2020-05-10,46,26.40435,1.6666666666666667e-05,1.4577711666666666,291.55423333333334,0.22,44,99.0,10.0,60.535,89.0,25178,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,2,54,0,0,45,2,45,0,0,0,0,0,0,0,0,0,2020-05-10,3.3333333333333335,0
4313,2020-05-11,53,23.60335,0.00065,1.7318283333333333,346.36566666666664,0.27,54,100.0,18.0,63.55,82.0,25178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,64,0,0,48,8,1,0,0,0,0,0,0,0,0,0,2020-05-11,3.2,0
4314,2020-05-12,55,38.901666666666664,0.0007,1.5464841666666667,402.08588333333336,0.11923076923076924,31,100.0,8.0,49.34615384615385,92.0,25178,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,62,0,0,54,21,29,0,0,0,0,0,0,0,0,0,2020-05-12,3.6,0
4315,2020-05-13,56,44.36976666666666,0.00048333333333333334,1.5446367773677736,418.59656666666666,0.12915129151291513,35,100.0,1.0,49.140221402214024,99.0,25178,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,32,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,36,73,0,0,34,11,0,0,0,0,0,0,0,0,0,0,2020-05-13,3.166666666666667,0
4316,2020-05-14,55,15.891616666666666,0.0,1.471177777777778,247.15786666666668,0.22023809523809523,37,100.0,1.0,62.86309523809524,99.0,25178,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,0,0,32,5,2,0,0,0,0,0,0,0,0,0,2020-05-14,4.222222222222222,1
4317,2020-05-15,42,26.42791666666667,3.3333333333333335e-05,1.9872586821705425,427.26061666666664,0.26976744186046514,58,100.0,3.0,58.27906976744186,97.0,25178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,18,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,68,0,0,49,7,15,0,0,0,0,0,0,0,0,0,2020-05-15,2.333333333333333,0
4318,2020-05-16,66,25.8538,0.01015,1.5589935042735044,304.00373333333334,0.1794871794871795,35,100.0,1.0,57.54358974358974,99.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,15,55,0,0,60,7,8,0,0,0,0,0,0,0,0,0,2020-05-16,3.1333333333333333,0
4319,2020-05-17,68,27.216183333333333,0.0008833333333333333,1.2579790032679738,256.6277166666667,0.20588235294117646,42,100.0,22.0,69.1470588235294,78.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,76,0,0,43,10,7,0,0,0,0,0,0,0,0,0,2020-05-17,2.9166666666666665,0
4320,2020-05-18,46,48.7348,0.0,2.284976393831554,642.0783666666666,0.23487544483985764,66,100.0,8.0,54.629893238434164,92.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,69,3,0,0,0,0,1,0,0,0,0,0,11,5,0,0,0,1,1,74,0,0,27,6,10,0,0,0,0,0,0,0,0,0,2020-05-18,2.5333333333333337,0
4321,2020-05-19,86,47.2415,0.005366666666666666,1.5235643219264894,400.6974166666667,0.22433460076045628,59,100.0,2.0,50.346007604562736,98.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,112,0,0,40,14,14,0,0,0,0,0,0,0,0,0,2020-05-19,2.933333333333333,0
4322,2020-05-20,61,38.437916666666666,1.6666666666666667e-05,1.217454409566517,271.4923333333333,0.2062780269058296,46,100.0,15.0,61.25560538116592,85.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,6,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,59,0,0,55,12,10,0,0,0,0,0,0,0,0,0,2020-05-20,3.25,0
4323,2020-05-21,51,26.479,0.012466666666666666,1.7728673529411765,301.38745,0.22941176470588234,39,100.0,6.0,74.17647058823529,94.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,56,0,0,55,1,18,0,0,0,0,0,0,0,0,0,2020-05-21,3.6666666666666665,0
4324,2020-05-22,66,29.009133333333335,0.0014,1.8153018386714117,510.0998166666667,0.19217081850533807,54,100.0,1.0,49.44839857651245,99.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,102,0,0,47,5,11,0,0,0,0,0,0,0,0,0,2020-05-22,3.75,0
4325,2020-05-23,70,29.944516666666665,0.0,1.4161871575342466,413.52665,0.1917808219178082,56,100.0,2.0,51.93835616438356,98.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,32,8,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,1,12,117,0,0,53,2,7,0,0,0,0,0,0,0,0,0,2020-05-23,3.4666666666666663,0
4326,2020-05-24,54,18.18188333333333,0.00625,1.1697350282485874,138.02873333333332,0.19491525423728814,23,100.0,40.0,75.03389830508475,60.0,25178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,0,0,30,4,0,0,0,0,0,0,0,0,0,0,2020-05-24,3.4,0
4327,2020-05-25,21,44.542433333333335,8.333333333333333e-05,2.6336954467353952,510.93691666666666,0.18041237113402062,35,89.0,2.0,44.881443298969074,87.0,25178,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,12,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,52,0,0,18,2,45,0,0,0,0,0,0,0,0,0,2020-05-25,2.1333333333333333,0
4328,2020-05-26,56,30.504766666666665,0.0004333333333333333,2.3134637795275594,587.6198,0.2283464566929134,58,100.0,2.0,58.72834645669291,98.0,25178,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,9,2,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,13,94,0,0,41,2,37,0,0,0,0,0,0,0,0,0,2020-05-26,3.2666666666666666,0
4329,2020-05-27,70,29.3974,0.0004166666666666667,1.4851102526724975,509.39281666666665,0.19533527696793002,67,100.0,4.0,52.20699708454811,96.0,25178,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,3,27,114,1,0,47,10,20,0,0,0,0,0,0,0,0,0,2020-05-27,2.777777777777778,0
4330,2020-01-28,35,23.677066666666665,1.6666666666666667e-05,0.7788680167597765,278.83475,0.019553072625698324,7,99.0,36.0,65.89106145251397,63.0,15280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,61,3,0,59,15,31,0,0,0,0,0,0,0,0,0,2020-01-28,4.666666666666667,1
4331,2020-01-29,131,84.20681666666667,1.6666666666666667e-05,0.5395967549325026,346.42111666666665,0.1822429906542056,117,100.0,16.0,80.61370716510903,84.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,1,51,97,0,44,11,33,0,0,0,0,0,0,0,0,0,2020-01-29,4.666666666666667,1
4332,2020-02-03,70,50.447716666666665,1.6666666666666667e-05,0.7308979005998286,284.3192833333333,0.056555269922879174,22,87.0,17.0,51.9280205655527,70.0,15280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,12,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,98,1,0,50,7,29,0,0,0,0,0,1,0,0,0,2020-02-03,4.75,1
4333,2020-02-04,46,29.588733333333334,1.6666666666666667e-05,0.7794972304648862,262.69056666666665,0.017804154302670624,6,75.0,4.0,17.41839762611276,71.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,74,2,0,54,10,24,0,0,0,0,0,0,0,0,0,2020-02-04,4.8,1
4334,2020-02-05,131,22.5883,1.6666666666666667e-05,0.4530937022900763,356.13165,0.15139949109414758,119,100.0,43.0,78.13867684478372,57.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,86,104,0,56,11,25,0,0,0,0,0,0,0,0,0,2020-02-05,4.933333333333334,1
4335,2020-02-06,79,45.3104,6.666666666666667e-05,0.7419370614035088,338.3233,0.006578947368421052,3,66.0,6.0,45.60964912280702,60.0,15280,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,18,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,121,0,0,67,8,37,0,0,0,0,0,0,0,0,0,2020-02-06,5.2,1
4336,2020-02-07,101,38.18111666666667,1.6666666666666667e-05,0.6425920206971678,393.2663166666667,0.017973856209150325,11,100.0,9.0,62.58169934640523,91.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,91,75,0,41,5,40,0,0,0,0,0,0,0,0,0,2020-02-07,4.666666666666667,1
4337,2020-02-08,51,12.34545,0.0014166666666666668,0.5965394189602446,325.11398333333335,0.14862385321100918,81,100.0,22.0,62.627522935779815,78.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54,58,0,54,6,16,0,0,0,0,0,0,0,0,0,2020-02-08,4.583333333333334,1
4338,2020-02-09,17,67.9182,5e-05,0.9818773026315789,596.9814,0.04276315789473684,26,53.0,5.0,25.85855263157895,48.0,15280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,0,70,20,111,0,0,0,0,0,0,0,0,0,2020-02-09,4.416666666666666,1
4339,2020-02-10,93,28.0711,3.3333333333333335e-05,0.6026702274975272,406.1997333333333,0.005934718100890208,4,100.0,29.0,58.939169139465875,71.0,15280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,7,15,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,1,2,105,3,0,107,10,76,0,0,0,0,0,0,0,0,0,2020-02-10,4.833333333333333,1
4340,2020-02-11,36,41.383833333333335,1.6666666666666667e-05,1.0870120486985726,431.54378333333335,0.037783375314861464,15,89.0,1.0,19.571788413098236,88.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,2,0,53,12,25,7,0,0,0,0,0,0,0,0,2020-02-11,4.4,1
4341,2020-02-12,124,32.43763333333333,1.6666666666666667e-05,0.5088974287828338,458.5165833333333,0.10432852386237514,94,100.0,6.0,78.32630410654828,94.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,18,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,138,97,0,74,11,52,12,0,0,0,0,0,0,0,0,2020-02-12,4.666666666666667,1
4342,2020-02-13,116,15.07625,1.6666666666666667e-05,0.4412134464110128,299.1427166666667,0.17699115044247787,120,82.0,18.0,51.96165191740413,64.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,66,101,0,61,6,31,0,0,0,0,0,0,0,0,0,2020-02-13,4.333333333333334,1
4343,2020-02-14,171,23.0798,1.6666666666666667e-05,0.47695198873636047,451.67353333333335,0.10348468848996832,98,100.0,15.0,66.16367476240761,85.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,29,0,0,0,0,1,0,0,0,1,0,5,2,0,0,0,0,0,103,112,0,65,16,75,1,0,0,0,0,0,0,0,0,2020-02-14,4.8,1
4344,2020-02-15,91,23.41985,3.3333333333333335e-05,0.5510429449838188,283.7871166666667,0.12815533980582525,66,90.0,16.0,67.09320388349515,74.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,2,75,59,0,33,12,7,1,1,0,0,0,0,0,0,0,2020-02-15,4.666666666666666,1
4345,2020-02-16,70,51.42373333333333,0.0003333333333333333,0.756256512890095,557.36105,0.07869742198100407,58,100.0,5.0,58.69606512890095,95.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21,10,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,123,36,0,78,5,101,0,0,0,0,0,0,0,0,0,2020-02-16,4.466666666666667,1
4346,2020-02-17,41,33.351166666666664,3.3333333333333335e-05,0.910778578892372,290.53836666666666,0.01567398119122257,5,44.0,4.0,26.37617554858934,40.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,47,0,0,37,3,60,0,0,0,0,0,0,0,0,0,2020-02-17,4.8,1
4347,2020-02-18,56,38.287333333333336,1.6666666666666667e-05,0.5777677744209467,382.4822666666667,0.052870090634441085,35,89.0,13.0,43.96676737160121,76.0,15280,0,0,0,0,0,0,0,0,14,0,0,0,0,0,29,0,7,63,0,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,138,4,0,71,7,51,0,0,0,0,0,0,0,0,0,2020-02-18,4.933333333333334,1
4348,2020-02-19,85,91.69155,1.6666666666666667e-05,0.6280372617387262,450.3027166666667,0.1701534170153417,122,100.0,46.0,79.57322175732217,54.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,10,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,105,83,0,31,12,28,0,0,0,0,0,0,0,0,0,2020-02-19,4.6,1
4349,2020-02-20,48,19.355266666666665,1.6666666666666667e-05,0.7371219907407407,318.4367,0.018518518518518517,8,100.0,2.0,25.425925925925927,98.0,15280,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,10,21,0,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,91,0,0,74,5,33,0,0,0,0,0,0,0,0,0,2020-02-20,4.466666666666667,1
4350,2020-02-21,51,29.9529,1.6666666666666667e-05,0.9179689867424243,323.12508333333335,0.014204545454545454,5,100.0,30.0,63.12784090909091,70.0,15280,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,15,4,0,4,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,68,0,0,56,7,29,0,0,0,0,0,0,0,0,0,2020-02-21,3.6666666666666665,0
4351,2020-02-22,78,11.748033333333334,1.6666666666666667e-05,0.4249787087912088,154.69225,0.02197802197802198,8,100.0,7.0,59.027472527472526,93.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,14,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,48,10,0,67,9,40,0,1,0,0,0,0,0,0,0,2020-02-22,4.8,1
4352,2020-02-23,133,12.396033333333333,3.3333333333333335e-05,0.49486560897435894,257.33011666666664,0.007692307692307693,4,97.0,2.0,53.64807692307692,95.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,23,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,11,106,2,0,125,14,60,0,0,0,1,0,2,0,0,0,2020-02-23,4.25,1
4353,2020-02-24,25,49.697116666666666,0.0001,1.9298820232896654,441.94298333333336,0.026200873362445413,6,63.0,4.0,34.26637554585153,59.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,62,1,0,105,2,25,0,0,0,0,0,0,0,0,0,2020-02-24,4.666666666666667,1
4354,2020-02-25,90,64.73245,3.3333333333333335e-05,1.2774620411160058,579.9677666666666,0.23348017621145375,106,100.0,9.0,62.39867841409691,91.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,5,0,0,0,0,1,0,0,0,17,0,4,4,0,0,0,0,0,125,64,0,56,7,29,0,0,0,0,0,0,0,0,0,2020-02-25,4.7333333333333325,1
4355,2020-02-26,39,12.651483333333333,0.0005333333333333334,1.1896255952380952,199.8571,0.023809523809523808,4,71.0,8.0,41.32738095238095,63.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,42,2,0,53,8,38,0,0,0,0,0,0,0,0,0,2020-02-26,4.5,1
4356,2020-02-27,34,39.770266666666664,3.3333333333333335e-05,1.486317469879518,246.7287,0.030120481927710843,5,100.0,3.0,31.867469879518072,97.0,15280,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,9,13,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,55,0,0,34,5,30,0,0,0,3,0,0,0,0,0,2020-02-27,4.066666666666666,1
4357,2020-02-28,93,61.063583333333334,3.3333333333333335e-05,1.1206281868566905,471.7844666666667,0.24228028503562946,102,100.0,34.0,78.59144893111639,66.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,70,89,0,44,2,69,0,0,0,0,0,0,0,0,0,2020-02-28,4.0,1
4358,2020-02-29,72,21.9363,3.3333333333333335e-05,0.8657364773495605,426.80808333333334,0.010141987829614604,5,100.0,6.0,66.40567951318458,94.0,15280,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,9,21,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,114,48,0,80,5,104,0,0,0,0,0,0,0,0,0,2020-02-29,4.2,1
4359,2020-03-01,29,43.92681666666667,5e-05,1.6366116588419404,348.5982833333333,0.04225352112676056,9,85.0,1.0,16.863849765258216,84.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,68,0,0,71,5,24,0,0,0,4,0,0,0,0,0,2020-03-01,4.0,1
4360,2020-03-02,36,44.6965,0.0012833333333333334,1.876505730994152,534.8041333333333,0.017543859649122806,5,100.0,6.0,62.36140350877193,94.0,15280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,80,0,0,81,6,52,0,0,0,1,0,0,0,0,0,2020-03-02,4.083333333333333,1
4361,2020-03-03,27,37.526666666666664,0.00105,1.4399476507092197,541.4203166666666,0.02127659574468085,8,100.0,4.0,49.476063829787236,96.0,15280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,18,8,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,2,100,0,0,86,20,77,0,0,0,4,0,0,0,0,0,2020-03-03,4.25,1
4362,2020-01-31,51,5.1068,0.00015,0.5529501449275362,63.58926666666667,0.09565217391304348,11,75.0,18.0,48.13913043478261,57.0,15242,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,4,15,4,0,0,4,24,0,0,10,4,1,1,10,0,0,0,0,0,0,0,2020-01-31,6.666666666666667,1
4363,2020-02-10,31,24.09786666666667,0.00035,2.9474713963963963,218.11288333333334,0.2702702702702703,20,100.0,17.0,59.21621621621622,83.0,15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,6,3,1,4,0,0,0,3,0,0,0,2020-02-10,3.6,0
4364,2020-02-11,42,38.94598333333333,8.333333333333333e-05,2.502456862745098,297.7923666666667,0.12605042016806722,15,100.0,15.0,57.87394957983193,85.0,15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,16,0,0,20,4,16,1,12,0,0,0,4,0,0,0,2020-02-11,3.7333333333333334,0
4365,2020-02-12,49,45.90155,0.00025,1.0649803350970017,201.28128333333333,0.07407407407407407,14,100.0,17.0,55.19047619047619,83.0,15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,55,4,3,5,14,0,0,0,0,0,0,0,2020-02-12,5.166666666666666,1
4366,2020-02-13,44,38.4528,0.0011,1.8186494736842107,345.5434,0.21578947368421053,41,92.0,15.0,42.27368421052632,77.0,15242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,34,0,0,70,13,5,2,11,0,0,0,2,0,0,0,2020-02-13,4.5,1
4367,2020-02-14,53,27.217533333333332,0.00011666666666666667,1.9519034764826175,318.16026666666664,0.17791411042944785,29,100.0,8.0,58.3680981595092,92.0,15242,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35,0,0,30,7,4,7,10,0,0,0,1,0,0,0,2020-02-14,5.133333333333334,1
